Site	ID	lat	long	RSL_class	-930	-880	-830	-780	-730	-680	-630	-580	-530	-480	-430	-380	-330	-280	-230	-180	-130	-80	-30	20	70	120	170	220	270	320	370	420	470	520	570	620	670	720	770	820	870	920	970	1020	1070	1120	1170	1220	1270	1320	1370	1420	1470	1520	1570	1620	1670	1720	1770	1820	1870	1920	1970	2020
Cape May Courthouse	40000	39.1	-74.8	SDs	2464.665	2421.876	2379.087	2336.297	2293.508	2250.719	2207.929	2165.14	2122.351	2079.561	2036.772	1993.983	1951.194	1908.404	1865.615	1822.826	1780.036	1737.247	1694.458	1651.668	1608.879	1566.09	1523.3	1480.511	1437.722	1394.932	1352.143	1309.354	1266.564	1223.775	1180.986	1138.196	1095.407	1052.618	1009.828	967.039	924.25	881.46	838.671	795.882	753.092	710.303	667.514	624.724	581.935	539.146	496.356	453.567	410.778	367.988	325.199	282.41	239.62	196.831	154.042	111.252	68.463	25.674	17.116	59.905
Leeds Point	41000	39.5	-74.4	RSLs	-6201.852	-6095.942	-5990.031	-5884.121	-5778.21	-5672.299	-5566.389	-5460.478	-5354.567	-5248.657	-5142.746	-5036.835	-4930.925	-4825.014	-4719.104	-4613.193	-4507.282	-4401.372	-4295.461	-4189.55	-4083.64	-3977.729	-3871.819	-3765.908	-3659.997	-3554.087	-3448.176	-3342.265	-3236.355	-3130.444	-3024.533	-2918.623	-2812.712	-2706.802	-2600.891	-2494.98	-2389.07	-2283.159	-2177.248	-2071.338	-1965.427	-1859.517	-1753.606	-1647.695	-1541.785	-1435.874	-1329.963	-1224.053	-1118.142	-1012.231	-906.321	-800.41	-694.5	-588.589	-482.678	-376.768	-270.857	-164.946	-59.036	46.875
Leeds Point	41000	39.5	-74.4	SDs	2186.412	2148.454	2110.495	2072.537	2034.578	1996.62	1958.661	1920.702	1882.744	1844.785	1806.827	1768.868	1730.91	1692.951	1654.993	1617.034	1579.076	1541.117	1503.158	1465.2	1427.241	1389.283	1351.324	1313.366	1275.407	1237.449	1199.49	1161.532	1123.573	1085.614	1047.656	1009.697	971.739	933.78	895.822	857.863	819.905	781.946	743.988	706.029	668.07	630.112	592.153	554.195	516.236	478.278	440.319	402.361	364.402	326.443	288.485	250.526	212.568	174.609	136.651	98.692	60.734	22.775	15.183	53.142
Les Sillons	42000	47.5	-61.7	RSLs	-5627.945	-5531.519	-5435.093	-5338.666	-5242.24	-5145.814	-5049.388	-4952.962	-4856.536	-4760.11	-4663.684	-4567.257	-4470.831	-4374.405	-4277.979	-4181.553	-4085.127	-3988.701	-3892.275	-3795.848	-3699.422	-3602.996	-3506.57	-3410.144	-3313.718	-3217.292	-3120.866	-3024.439	-2928.013	-2831.587	-2735.161	-2638.735	-2542.309	-2445.883	-2349.457	-2253.03	-2156.604	-2060.178	-1963.752	-1867.326	-1770.9	-1674.474	-1578.048	-1481.621	-1385.195	-1288.769	-1192.343	-1095.917	-999.491	-903.065	-806.639	-710.212	-613.786	-517.36	-420.934	-324.508	-228.082	-131.656	-35.23	61.197
Les Sillons	42000	47.5	-61.7	SDs	4102.739	4031.511	3960.283	3889.055	3817.827	3746.599	3675.371	3604.143	3532.914	3461.686	3390.458	3319.23	3248.002	3176.774	3105.546	3034.318	2963.09	2891.861	2820.633	2749.405	2678.177	2606.949	2535.721	2464.493	2393.265	2322.037	2250.808	2179.58	2108.352	2037.124	1965.896	1894.668	1823.44	1752.212	1680.984	1609.755	1538.527	1467.299	1396.071	1324.843	1253.615	1182.387	1111.159	1039.93	968.702	897.474	826.246	755.018	683.79	612.562	541.334	470.106	398.877	327.649	256.421	185.193	113.965	42.737	28.491	99.719
Placentia	43000	47.2	-54	RSLs	615.739	604.611	593.484	582.356	571.229	560.101	548.974	537.847	526.719	515.592	504.464	493.337	482.21	471.082	459.955	448.827	437.7	426.573	415.445	404.318	393.19	382.063	370.936	359.808	348.681	337.553	326.426	315.299	304.171	293.044	281.916	270.789	259.662	248.534	237.407	226.279	215.152	204.025	192.897	181.77	170.642	159.515	148.388	137.26	126.133	115.005	103.878	92.75	81.623	70.496	59.368	48.241	37.113	25.986	14.859	3.731	-7.396	-18.524	-29.651	-40.778
Placentia	43000	47.2	-54	SDs	2196.42	2158.288	2120.155	2082.023	2043.891	2005.758	1967.626	1929.494	1891.361	1853.229	1815.097	1776.965	1738.832	1700.7	1662.568	1624.435	1586.303	1548.171	1510.039	1471.906	1433.774	1395.642	1357.509	1319.377	1281.245	1243.113	1204.98	1166.848	1128.716	1090.583	1052.451	1014.319	976.187	938.054	899.922	861.79	823.657	785.525	747.393	709.261	671.128	632.996	594.864	556.731	518.599	480.467	442.335	404.202	366.07	327.938	289.805	251.673	213.541	175.409	137.276	99.144	61.012	22.879	15.253	53.385
Saint Simeon	44000	48.1	-65.5	RSLs	-2064.367	-2029.486	-1994.604	-1959.723	-1924.842	-1889.96	-1855.079	-1820.197	-1785.316	-1750.435	-1715.553	-1680.672	-1645.791	-1610.909	-1576.028	-1541.146	-1506.265	-1471.384	-1436.502	-1401.621	-1366.74	-1331.858	-1296.977	-1262.095	-1227.214	-1192.333	-1157.451	-1122.57	-1087.689	-1052.807	-1017.926	-983.045	-948.163	-913.282	-878.4	-843.519	-808.638	-773.756	-738.875	-703.994	-669.112	-634.231	-599.349	-564.468	-529.587	-494.705	-459.824	-424.943	-390.061	-355.18	-320.298	-285.417	-250.536	-215.654	-180.773	-145.892	-111.01	-76.129	-41.247	-6.366
Saint Simeon	44000	48.1	-65.5	SDs	2426.071	2383.951	2341.832	2299.713	2257.594	2215.474	2173.355	2131.236	2089.117	2046.997	2004.878	1962.759	1920.639	1878.52	1836.401	1794.282	1752.162	1710.043	1667.924	1625.804	1583.685	1541.566	1499.447	1457.327	1415.208	1373.089	1330.969	1288.85	1246.731	1204.612	1162.492	1120.373	1078.254	1036.134	994.015	951.896	909.777	867.657	825.538	783.419	741.299	699.18	657.061	614.942	572.822	530.703	488.584	446.464	404.345	362.226	320.107	277.987	235.868	193.749	151.629	109.51	67.391	25.272	16.848	58.967
Chezzetcook Inlet	45000	44.7	-63.3	RSLs	-9650.508	-9484.818	-9319.129	-9153.439	-8987.75	-8822.061	-8656.371	-8490.682	-8324.993	-8159.303	-7993.614	-7827.924	-7662.235	-7496.546	-7330.856	-7165.167	-6999.478	-6833.788	-6668.099	-6502.41	-6336.72	-6171.031	-6005.341	-5839.652	-5673.963	-5508.273	-5342.584	-5176.895	-5011.205	-4845.516	-4679.827	-4514.137	-4348.448	-4182.758	-4017.069	-3851.38	-3685.69	-3520.001	-3354.312	-3188.622	-3022.933	-2857.243	-2691.554	-2525.865	-2360.175	-2194.486	-2028.797	-1863.107	-1697.418	-1531.729	-1366.039	-1200.35	-1034.66	-868.971	-703.282	-537.592	-371.903	-206.214	-40.524	125.165
