Site	ID	lat	long	RSL_class	-1030	-980	-930	-880	-830	-780	-730	-680	-630	-580	-530	-480	-430	-380	-330	-280	-230	-180	-130	-80	-30	20	70	120	170	220	270	320	370	420	470	520	570	620	670	720	770	820	870	920	970	1020	1070	1120	1170	1220	1270	1320	1370	1420	1470	1520	1570	1620	1670	1720	1770	1820	1870	1920	1970	2020
Cape May Courthouse	40000	39.1	-74.8	SDs	149.769	149.192	148.458	147.542	146.428	145.116	143.634	142.06	140.535	139.268	138.502	138.378	138.609	138.22	136.856	135.385	134.231	133.245	132.057	130.509	128.944	127.801	127.158	126.837	126.443	125.556	123.797	121.574	119.524	117.75	116.294	114.963	113.709	112.529	111.132	109.651	108.212	106.81	105.486	104.25	103.262	102.448	100.886	97.465	92.5	87.003	81.845	77.981	75.636	72.45	67.381	61.605	56.983	53.199	50.386	47.954	46.426	45.567	44.208	43.836	44.353	47.086
Leeds Point	41000	39.5	-74.4	RSLs	-9.797	-10.577	-11.189	-12	-13.74	-16.434	-19.962	-23.979	-28.317	-33.256	-38.953	-45.512	-53.178	-60.896	-57.772	-39.483	-33.544	-49.344	-75.652	-95.474	-101.903	-95.775	-73.311	-37.285	-0.334	31.607	58.449	79.315	91.522	87.324	72.92	82.367	116.547	143.808	153.311	151.036	143.757	137.147	125.767	106.81	87.814	72.883	61.82	45.807	17.091	-24.947	-70.338	-105.612	-124.937	-137.846	-153.187	-173.775	-195.919	-217.204	-236.38	-248.686	-253.015	-258.458	-261.17	-241.918	-190.113	-137.923
Leeds Point	41000	39.5	-74.4	SDs	148.635	147.681	146.465	144.944	143.083	140.878	138.372	135.691	133.072	130.883	129.559	129.359	129.783	129.121	126.735	124.132	122.069	120.297	118.153	115.34	112.475	110.381	109.229	108.701	108.058	106.502	103.279	99.122	95.274	91.976	89.365	87.092	85.091	83.385	81.349	79.254	77.345	75.586	73.993	72.429	71.199	70.948	71.233	70.247	68.104	66.135	64.335	63.172	61.96	60.29	60.954	64.446	68.279	70.82	71.939	71.455	69.522	66.088	60.871	55.005	49.729	47.507
Les Sillons	42000	47.5	-61.7	RSLs	10.955	11.679	12.118	12.095	11.363	9.762	8.497	8.832	7.424	2.624	-0.84	-2.057	-3.856	-7.021	-9.243	-8.784	-7.402	-9.042	-12.343	-14.766	-16.553	-18.666	-21.719	-23.689	-24.079	-23.378	-21.143	-17.221	-11.538	-3.739	3.336	7.229	7.048	3.664	1.349	3.031	6.847	10.754	14.659	18.462	22.919	27.232	30.287	33.648	39.716	47.082	54.146	60.77	67.168	72.641	76.061	77.315	75.602	69.008	61.38	51.015	31.803	13.803	0.521	-25.137	-63.55	-93.297
Les Sillons	42000	47.5	-61.7	SDs	151.361	151.334	151.312	151.299	151.297	151.3	151.295	151.279	151.258	151.24	151.224	151.207	151.191	151.176	151.16	151.145	151.129	151.116	151.103	151.087	151.069	151.052	151.034	151.017	150.998	150.976	150.951	150.923	150.892	150.856	150.81	150.748	150.657	150.53	150.361	150.138	149.843	149.446	148.91	148.192	147.233	145.96	144.284	142.102	139.299	135.743	131.313	125.914	119.519	112.219	104.284	96.145	88.041	79.205	68.889	58.055	49.144	43.875	42.683	46.565	54.37	62.943
Placentia	43000	47.2	-54	RSLs	-4.572	-6.435	-8.928	-12.248	-16.648	-22.425	-29.738	-38.83	-50.512	-59.008	-70.758	-83.077	-86.345	-75.291	-49.903	-10.009	37.555	69.858	87.112	96.931	104.776	116.315	126.131	125.394	119.029	108.344	93.259	74.275	53.568	33.172	13.891	-3.714	-19.151	-33.7	-48.558	-64.232	-79.608	-93.195	-103.552	-109.228	-110.982	-115.13	-120.642	-120.109	-107.784	-84.602	-53.339	-4.53	58.642	122.898	167.783	182.38	179.845	170.638	160.89	158.514	166.857	176.783	171.153	131.38	82.765	60.234
Placentia	43000	47.2	-54	SDs	143.039	140.77	138.162	135.325	132.482	129.996	128.33	127.841	128.24	128.066	126.372	123.877	121.371	118.953	116.592	114.347	112.296	110.369	108.377	106.424	104.446	102.479	100.634	99.085	98.197	96.657	94.619	92.681	90.169	88.392	86.627	84.44	83.337	81.672	79.34	77.553	75.031	72.883	70.857	68.438	66.542	64.489	62.383	60.265	58.162	56.303	54.817	53.36	51.94	51.062	51.003	51.781	51.825	51.6	52.027	51.365	49.504	46.992	44.957	43.728	42.776	44.129
Saint Simeon	44000	48.1	-65.5	RSLs	-0.766	-0.971	-1.23	-1.558	-1.974	-2.493	-3.085	-3.715	-4.521	-5.581	-6.742	-7.99	-9.453	-11.18	-13.112	-15.204	-17.54	-20.273	-23.355	-26.677	-30.209	-33.91	-37.678	-41.248	-44.312	-46.473	-47.123	-45.432	-40.26	-30.041	-12.78	13.478	42.622	71.848	104.936	138.549	158.289	159.143	152.627	149.597	149.653	149.22	152.383	163.45	180.353	196.205	209.202	219.885	229.591	238.786	247.346	254.594	259.05	258.478	250.046	232.004	214.697	202.18	187.596	145.659	72.706	2.786
Saint Simeon	44000	48.1	-65.5	SDs	151.529	151.527	151.525	151.522	151.517	151.511	151.501	151.488	151.469	151.443	151.407	151.356	151.286	151.191	151.06	150.884	150.647	150.333	149.92	149.385	148.704	147.851	146.81	145.578	144.179	142.68	141.207	139.956	139.162	138.999	139.292	139.023	136.936	133.055	128.172	123.017	118.019	113.318	108.863	104.563	100.322	96.197	92.096	87.917	83.615	79.557	77.166	78.389	81.897	84.625	84.443	80.416	72.697	62.757	53.935	49.327	47.407	46.355	45.796	45.583	45.329	46.464
Chezzetcook Inlet	45000	44.7	-63.3	RSLs	-0.113	-0.157	-0.216	-0.297	-0.408	-0.556	-0.724	-0.894	-1.126	-1.455	-1.811	-2.188	-2.645	-3.209	-3.854	-4.569	-5.405	-6.456	-7.724	-9.197	-10.913	-12.928	-15.295	-18.027	-21.168	-24.777	-28.9	-33.585	-38.873	-44.785	-51.376	-58.667	-66.705	-75.408	-84.473	-93.581	-102.438	-110.406	-116.307	-118.53	-114.989	-105.572	-96.138	-90.397	-85.92	-83.45	-83.715	-88.271	-99.359	-109.882	-114.674	-110.563	-105.847	-105.323	-102.018	-96.235	-96.787	-112.267	-136.02	-147.425	-145.873	-138.879
