Basin,Region,Site,Reference,Indicator,LongLat,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,Age_2_er_max,Age_2_er_min,Age_er_max,Age_er_min,Age_er_average,RSL_er_average,site,data_type_id,SiteName,RSL_offset,Age_epoch_id,RSL_old,min_TG_Age,max_Age_proxy,Age_diff,No_TG,data_lm_slope,data_lm_slope_err,ICE6_GIA_slope,ICE5_GIA_slope,GIA_slope,sd_GIA_slope,SL
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.22,0.13,0.13,0.573,19,19,0.0095,0.0095,0.0095,0.13,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-0.8363952283970002
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.23,0.12,0.12,0.569,18,27,0.009,0.0135,0.01125,0.12,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-0.8425168688409999
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.33,0.12,0.12,0.563,15,39,0.0075,0.0195,0.0135,0.12,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-0.9366993295070001
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.38,0.14,0.14,0.556,15,51,0.0075,0.0255,0.0165,0.14,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-0.979912200284
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.36,0.11,0.11,0.554,15,56,0.0075,0.028,0.01775,0.11,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-0.957973020506
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.44,0.12,0.12,0.549,12,66,0.006,0.033,0.0195,0.12,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.0331250710609998
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.49,0.13,0.13,0.547,8,73,0.004,0.0365,0.02025,0.13,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.0811858912830004
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.45,0.1,0.1,0.531,13,65,0.0065,0.0325,0.0195,0.1,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.0256724530590002
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.47,0.13,0.13,0.509,29,52,0.0145,0.026,0.02025,0.13,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.024341475501
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.5,0.09,0.09,0.488,42,38,0.021,0.019,0.02,0.09,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.033980087832
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.52,0.1,0.1,0.467,50,22,0.025,0.011,0.018,0.1,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.0336187001630002
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.57,0.11,0.11,0.459,51,17,0.0255,0.0085,0.017,0.11,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.075861981051
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.58,0.16,0.16,0.451,49,12,0.0245,0.006,0.01525,0.16,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.0781052619390001
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.66,0.12,0.12,0.443,42,15,0.021,0.0075,0.01425,0.12,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.1503485428270002
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.44,0.12,0.12,0.425,29,31,0.0145,0.0155,0.015,0.12,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-0.9128959248249999
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.53,0.12,0.12,0.412,27,33,0.0135,0.0165,0.015,0.12,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-0.9902912562679997
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.48,0.11,0.11,0.407,29,35,0.0145,0.0175,0.016,0.11,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-0.9354433068230001
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.61,0.17,0.17,0.394,30,42,0.015,0.021,0.018,0.17,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.052838638266
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.73,0.14,0.14,0.337,36,40,0.018,0.02,0.019,0.14,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.117572014593
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-2.81,0.16,0.16,0.305,47,36,0.0235,0.018,0.02075,0.16,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.166545138145
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.07,0.15,0.15,0.134,60,31,0.03,0.0155,0.02275,0.15,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.2607452671259998
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.42,0.07,0.07,0.059,48,113,0.024,0.0565,0.04025,0.07,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.5380260254509999
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.46,0.08,0.08,0.004,79,125,0.0395,0.0625,0.051,0.08,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.524698581556
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.49,0.06,0.06,-0.028,99,124,0.0495,0.062,0.05575,0.06,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.5236717051080002
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.62,0.15,0.15,-0.049,109,116,0.0545,0.058,0.05625,0.15,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.6333103174390002
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.61,0.09,0.09,-0.102,124,94,0.062,0.047,0.0545,0.09,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.571922053322
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.7,0.15,0.15,-0.156,123,58,0.0615,0.029,0.04525,0.15,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.609564199316
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.65,0.06,0.06,-0.224,55,6,0.0275,0.003,0.01525,0.06,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.4936320868639998
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.81,0.15,0.15,-0.253,45,18,0.0225,0.009,0.01575,0.15,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.6255139800829999
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.75,0.04,0.04,-0.274,44,24,0.022,0.012,0.017,0.04,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.545152592414
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.81,0.05,0.05,-0.293,39,36,0.0195,0.018,0.01875,0.05,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.5867303845229999
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.9,0.07,0.07,-0.303,39,34,0.0195,0.017,0.01825,0.07,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.6670344856330002
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.85,0.05,0.05,-0.31,40,32,0.02,0.016,0.018,0.05,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.61024735641
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.95,0.08,0.08,-0.321,41,27,0.0205,0.0135,0.017,0.08,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.6995818676310002
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.93,0.09,0.09,-0.328,43,25,0.0215,0.0125,0.017,0.09,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.6727947384080002
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.98,0.07,0.07,-0.339,44,23,0.022,0.0115,0.01675,0.07,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.7121292496290001
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-3.95,0.08,0.08,-0.347,41,23,0.0205,0.0115,0.016,0.08,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.674372530517
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-4.03,0.07,0.07,-0.393,29,45,0.0145,0.0225,0.0185,0.07,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.7097713956230005
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-4.05,0.07,0.07,-0.425,12,73,0.006,0.0365,0.02125,0.07,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.698744519175
North Atlantic,New Jersey,Leeds Point,"Kemp et al. (2013), Cahill et al. (2016)","foraminifera, δ13C",39.5_-74.4,39.5,-74.4,-4.19,0.17,0.17,-0.441,19,89,0.0095,0.0445,0.027,0.17,01,ProxyData,"Leeds Point,
 New Jersey",NA,NA,NA,1.912,1.449,0.46299999999999986,TRUE,1.69,6.1406951782866035e-61,1.7456512451171875,1.4093509912490845,0.969589889,0.21449388565,-1.8232310809510004
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.02,0.07,0.07,1.992,16,16,0.008,0.008,0.008,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.007344799995199989
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.08,0.07,0.07,1.965,19,19,0.0095,0.0095,0.0095,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.024633499979000134
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.1,0.07,0.07,1.947,28,28,0.014,0.014,0.014,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.016159299968200105
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.12,0.07,0.07,1.947,28,28,0.014,0.014,0.014,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.036159299968200095
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.18,0.07,0.07,1.94,29,29,0.0145,0.0145,0.0145,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.08508599996399992
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.18,0.07,0.07,1.933,30,30,0.015,0.015,0.015,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.07401269995980007
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.19,0.07,0.07,1.926,35,35,0.0175,0.0175,0.0175,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.0729393999555999
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.21,0.07,0.07,1.92,45,45,0.0225,0.0225,0.0225,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.08344799995199989
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.2,0.07,0.07,1.913,51,51,0.0255,0.0255,0.0255,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.062374699947800066
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.22,0.07,0.07,1.904,47,47,0.0235,0.0235,0.0235,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.06813759994239987
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.25,0.07,0.07,1.894,43,43,0.0215,0.0215,0.0215,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.08231859993639987
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Foraminifera,47.5_-61.7,47.5,-61.7,-0.28,0.07,0.07,1.871,41,41,0.0205,0.0205,0.0205,0.07,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.07593489992260002
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Testates,47.5_-61.7,47.5,-61.7,-0.21,0.1,0.1,1.933,30,30,0.015,0.015,0.015,0.1,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.10401269995980007
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Testates,47.5_-61.7,47.5,-61.7,-0.23,0.1,0.1,1.904,47,47,0.0235,0.0235,0.0235,0.1,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.07813759994239988
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Testates,47.5_-61.7,47.5,-61.7,-0.28,0.1,0.1,1.886,41,41,0.0205,0.0205,0.0205,0.1,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.09966339993159987
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Testates,47.5_-61.7,47.5,-61.7,-0.33,0.1,0.1,1.871,41,41,0.0205,0.0205,0.0205,0.1,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.1259348999226
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Testates,47.5_-61.7,47.5,-61.7,-0.39,0.1,0.1,1.857,40,40,0.02,0.02,0.02,0.1,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.1637882999142
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Testates,47.5_-61.7,47.5,-61.7,-0.38,0.1,0.1,1.842,37,37,0.0185,0.0185,0.0185,0.1,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.13005979990520014
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Testates,47.5_-61.7,47.5,-61.7,-0.37,0.1,0.1,1.828,36,36,0.018,0.018,0.018,0.1,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.09791319989680014
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Testates,47.5_-61.7,47.5,-61.7,-0.39,0.11,0.11,1.813,33,33,0.0165,0.0165,0.0165,0.11,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.09418469988779993
North Atlantic,Magdelen Islands,Les Sillons,Barnett et al. (2017),Testates,47.5_-61.7,47.5,-61.7,-0.41,0.11,0.11,1.794,41,41,0.0205,0.0205,0.0205,0.11,01,ProxyData,"Les Sillons,
 Magdelen Islands",NA,NA,NA,2.008,2.005,0.0030000000000001137,FALSE,1.23,1.6477507857125545e-13,3.488128185272217,2.1972885131835938,1.5819000006,0.514089942,-0.08412859987640003
