Basin,Region,Site,Reference,Indicator,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,Age_2_er_max,Age_2_er_min,SiteName,Age_er_max,Age_er_min,Age_er_average,RSL_er_average
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.23,0.13,0.13,0.025,36,36,"East River Marsh,
 Connecticut",0.018,0.018,0.018,0.13
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.18,0.12,0.12,0.003,33,33,"East River Marsh,
 Connecticut",0.0165,0.0165,0.0165,0.12
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.16,0.1,0.1,-0.013,33,33,"East River Marsh,
 Connecticut",0.0165,0.0165,0.0165,0.1
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.21,0.1,0.1,-0.025,37,37,"East River Marsh,
 Connecticut",0.0185,0.0185,0.0185,0.1
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.24,0.12,0.12,-0.037,38,38,"East River Marsh,
 Connecticut",0.019,0.019,0.019,0.12
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.32,0.12,0.12,-0.048,40,40,"East River Marsh,
 Connecticut",0.02,0.02,0.02,0.12
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.36,0.13,0.13,-0.067,41,41,"East River Marsh,
 Connecticut",0.0205,0.0205,0.0205,0.13
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.28,0.1,0.1,-0.085,41,41,"East River Marsh,
 Connecticut",0.0205,0.0205,0.0205,0.1
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.3,0.11,0.11,-0.099,43,43,"East River Marsh,
 Connecticut",0.0215,0.0215,0.0215,0.11
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.34,0.1,0.1,-0.113,42,42,"East River Marsh,
 Connecticut",0.021,0.021,0.021,0.1
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.36,0.1,0.1,-0.137,48,48,"East River Marsh,
 Connecticut",0.024,0.024,0.024,0.1
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.43,0.13,0.13,-0.145,50,50,"East River Marsh,
 Connecticut",0.025,0.025,0.025,0.13
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.45,0.13,0.13,-0.152,50,50,"East River Marsh,
 Connecticut",0.025,0.025,0.025,0.13
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.39,0.1,0.1,-0.164,57,57,"East River Marsh,
 Connecticut",0.0285,0.0285,0.0285,0.1
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.38,0.1,0.1,-0.179,61,61,"East River Marsh,
 Connecticut",0.0305,0.0305,0.0305,0.1
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.38,0.09,0.09,-0.194,69,69,"East River Marsh,
 Connecticut",0.0345,0.0345,0.0345,0.09
North Atlantic,Connecticut,East River Marsh,"Kemp et al. (2015), Stearns et al",foraminifera,41.276,-72.652,-2.4,0.09,0.09,-0.207,74,74,"East River Marsh,
 Connecticut",0.037,0.037,0.037,0.09
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.11,0.12,0.12,1.998,14,14,"Pelham Bay,
 New York",0.007,0.007,0.007,0.12
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.18,0.15,0.15,1.992,19,19,"Pelham Bay,
 New York",0.0095,0.0095,0.0095,0.15
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.16,0.12,0.12,1.986,16,16,"Pelham Bay,
 New York",0.008,0.008,0.008,0.12
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.27,0.18,0.18,1.98,13,13,"Pelham Bay,
 New York",0.0065,0.0065,0.0065,0.18
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.24,0.14,0.14,1.974,10,10,"Pelham Bay,
 New York",0.005,0.005,0.005,0.14
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.46,0.19,0.19,1.966,9,9,"Pelham Bay,
 New York",0.0045,0.0045,0.0045,0.19
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.12,0.05,0.05,1.96,10,10,"Pelham Bay,
 New York",0.005,0.005,0.005,0.05
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.13,0.05,0.05,1.957,10,10,"Pelham Bay,
 New York",0.005,0.005,0.005,0.05
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.15,0.04,0.04,1.952,13,13,"Pelham Bay,
 New York",0.0065,0.0065,0.0065,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.17,0.04,0.04,1.947,14,14,"Pelham Bay,
 New York",0.007,0.007,0.007,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.19,0.04,0.04,1.942,14,14,"Pelham Bay,
 New York",0.007,0.007,0.007,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.2,0.05,0.05,1.938,11,11,"Pelham Bay,
 New York",0.0055,0.0055,0.0055,0.05
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.23,0.04,0.04,1.934,11,11,"Pelham Bay,
 New York",0.0055,0.0055,0.0055,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.25,0.04,0.04,1.93,12,12,"Pelham Bay,
 New York",0.006,0.006,0.006,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.27,0.04,0.04,1.923,16,16,"Pelham Bay,
 New York",0.008,0.008,0.008,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.29,0.04,0.04,1.911,24,24,"Pelham Bay,
 New York",0.012,0.012,0.012,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.31,0.04,0.04,1.899,29,29,"Pelham Bay,
 New York",0.0145,0.0145,0.0145,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.33,0.04,0.04,1.888,30,30,"Pelham Bay,
 New York",0.015,0.015,0.015,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.35,0.04,0.04,1.875,38,38,"Pelham Bay,
 New York",0.019,0.019,0.019,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.37,0.04,0.04,1.862,43,43,"Pelham Bay,
 New York",0.0215,0.0215,0.0215,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.39,0.04,0.04,1.856,36,36,"Pelham Bay,
 New York",0.018,0.018,0.018,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.41,0.04,0.04,1.849,35,35,"Pelham Bay,
 New York",0.0175,0.0175,0.0175,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.43,0.04,0.04,1.843,30,30,"Pelham Bay,
 New York",0.015,0.015,0.015,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.45,0.04,0.04,1.837,26,26,"Pelham Bay,
 New York",0.013,0.013,0.013,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.47,0.04,0.04,1.829,18,18,"Pelham Bay,
 New York",0.009,0.009,0.009,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.48,0.04,0.04,1.825,17,17,"Pelham Bay,
 New York",0.0085,0.0085,0.0085,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.49,0.04,0.04,1.816,20,20,"Pelham Bay,
 New York",0.01,0.01,0.01,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.5,0.04,0.04,1.805,22,22,"Pelham Bay,
 New York",0.011,0.011,0.011,0.04
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.8,0.21,0.21,1.793,30,30,"Pelham Bay,
 New York",0.015,0.015,0.015,0.21
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.68,0.21,0.21,1.771,41,41,"Pelham Bay,
 New York",0.0205,0.0205,0.0205,0.21
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.78,0.25,0.25,1.76,47,47,"Pelham Bay,
 New York",0.0235,0.0235,0.0235,0.25
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.96,0.23,0.23,1.749,52,52,"Pelham Bay,
 New York",0.026,0.026,0.026,0.23
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.03,0.24,0.24,1.738,57,57,"Pelham Bay,
 New York",0.0285,0.0285,0.0285,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.95,0.25,0.25,1.715,65,65,"Pelham Bay,
 New York",0.0325,0.0325,0.0325,0.25
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.03,0.23,0.23,1.697,70,70,"Pelham Bay,
 New York",0.035,0.035,0.035,0.23
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.91,0.25,0.25,1.686,71,71,"Pelham Bay,
 New York",0.0355,0.0355,0.0355,0.25
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.79,0.2,0.2,1.677,70,70,"Pelham Bay,
 New York",0.035,0.035,0.035,0.2
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.96,0.26,0.26,1.668,68,68,"Pelham Bay,
 New York",0.034,0.034,0.034,0.26
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.96,0.25,0.25,1.65,59,59,"Pelham Bay,
 New York",0.0295,0.0295,0.0295,0.25
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.13,0.24,0.24,1.632,48,48,"Pelham Bay,
 New York",0.024,0.024,0.024,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.21,0.22,0.22,1.61,29,29,"Pelham Bay,
 New York",0.0145,0.0145,0.0145,0.22
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.21,0.22,0.22,1.594,28,28,"Pelham Bay,
 New York",0.014,0.014,0.014,0.22
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.14,0.24,0.24,1.581,31,31,"Pelham Bay,
 New York",0.0155,0.0155,0.0155,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.23,0.24,0.24,1.569,34,34,"Pelham Bay,
 New York",0.017,0.017,0.017,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.26,0.24,0.24,1.557,34,34,"Pelham Bay,
 New York",0.017,0.017,0.017,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.26,0.25,0.25,1.545,30,30,"Pelham Bay,
 New York",0.015,0.015,0.015,0.25
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.14,0.29,0.29,1.534,32,32,"Pelham Bay,
 New York",0.016,0.016,0.016,0.29
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-0.97,0.22,0.22,1.521,31,31,"Pelham Bay,
 New York",0.0155,0.0155,0.0155,0.22
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.25,0.25,0.25,1.499,41,41,"Pelham Bay,
 New York",0.0205,0.0205,0.0205,0.25
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.07,0.21,0.21,1.478,51,51,"Pelham Bay,
 New York",0.0255,0.0255,0.0255,0.21
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.1,0.21,0.21,1.459,56,56,"Pelham Bay,
 New York",0.028,0.028,0.028,0.21
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.02,0.18,0.18,1.435,61,61,"Pelham Bay,
 New York",0.0305,0.0305,0.0305,0.18
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.24,0.26,0.26,1.416,63,63,"Pelham Bay,
 New York",0.0315,0.0315,0.0315,0.26
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.13,0.18,0.18,1.392,61,61,"Pelham Bay,
 New York",0.0305,0.0305,0.0305,0.18
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.43,0.25,0.25,1.376,60,60,"Pelham Bay,
 New York",0.03,0.03,0.03,0.25
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.15,0.18,0.18,1.364,53,53,"Pelham Bay,
 New York",0.0265,0.0265,0.0265,0.18
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.39,0.24,0.24,1.346,55,55,"Pelham Bay,
 New York",0.0275,0.0275,0.0275,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.45,0.23,0.23,1.329,52,52,"Pelham Bay,
 New York",0.026,0.026,0.026,0.23
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.47,0.18,0.18,1.312,47,47,"Pelham Bay,
 New York",0.0235,0.0235,0.0235,0.18
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.26,0.2,0.2,1.295,35,35,"Pelham Bay,
 New York",0.0175,0.0175,0.0175,0.2
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.53,0.24,0.24,1.265,22,22,"Pelham Bay,
 New York",0.011,0.011,0.011,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.56,0.2,0.2,1.234,43,43,"Pelham Bay,
 New York",0.0215,0.0215,0.0215,0.2
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.56,0.24,0.24,1.203,62,62,"Pelham Bay,
 New York",0.031,0.031,0.031,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.63,0.24,0.24,1.171,78,78,"Pelham Bay,
 New York",0.039,0.039,0.039,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.27,0.19,0.19,1.141,91,91,"Pelham Bay,
 New York",0.0455,0.0455,0.0455,0.19
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.38,0.23,0.23,1.115,90,90,"Pelham Bay,
 New York",0.045,0.045,0.045,0.23
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.48,0.26,0.26,1.083,97,97,"Pelham Bay,
 New York",0.0485,0.0485,0.0485,0.26
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.52,0.25,0.25,1.054,101,101,"Pelham Bay,
 New York",0.0505,0.0505,0.0505,0.25
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.68,0.21,0.21,1.025,84,84,"Pelham Bay,
 New York",0.042,0.042,0.042,0.21
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.36,0.18,0.18,1.002,84,84,"Pelham Bay,
 New York",0.042,0.042,0.042,0.18
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.75,0.21,0.21,0.981,68,68,"Pelham Bay,
 New York",0.034,0.034,0.034,0.21
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.64,0.24,0.24,0.957,51,51,"Pelham Bay,
 New York",0.0255,0.0255,0.0255,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.73,0.24,0.24,0.919,42,42,"Pelham Bay,
 New York",0.021,0.021,0.021,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.56,0.19,0.19,0.896,51,51,"Pelham Bay,
 New York",0.0255,0.0255,0.0255,0.19
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.57,0.22,0.22,0.875,60,60,"Pelham Bay,
 New York",0.03,0.03,0.03,0.22
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.87,0.21,0.21,0.852,62,62,"Pelham Bay,
 New York",0.031,0.031,0.031,0.21
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.8,0.24,0.24,0.825,65,65,"Pelham Bay,
 New York",0.0325,0.0325,0.0325,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.88,0.22,0.22,0.806,69,69,"Pelham Bay,
 New York",0.0345,0.0345,0.0345,0.22
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.61,0.2,0.2,0.785,69,69,"Pelham Bay,
 New York",0.0345,0.0345,0.0345,0.2
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.86,0.22,0.22,0.756,76,76,"Pelham Bay,
 New York",0.038,0.038,0.038,0.22
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.72,0.19,0.19,0.726,90,90,"Pelham Bay,
 New York",0.045,0.045,0.045,0.19
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.69,0.23,0.23,0.698,98,98,"Pelham Bay,
 New York",0.049,0.049,0.049,0.23
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.73,0.23,0.23,0.67,96,96,"Pelham Bay,
 New York",0.048,0.048,0.048,0.23
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.94,0.23,0.23,0.639,101,101,"Pelham Bay,
 New York",0.0505,0.0505,0.0505,0.23
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-2.02,0.2,0.2,0.61,92,92,"Pelham Bay,
 New York",0.046,0.046,0.046,0.2
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.68,0.16,0.16,0.582,86,86,"Pelham Bay,
 New York",0.043,0.043,0.043,0.16
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.7,0.15,0.15,0.553,69,69,"Pelham Bay,
 New York",0.0345,0.0345,0.0345,0.15
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.97,0.26,0.26,0.535,53,53,"Pelham Bay,
 New York",0.0265,0.0265,0.0265,0.26
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.77,0.16,0.16,0.522,44,44,"Pelham Bay,
 New York",0.022,0.022,0.022,0.16
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-2.02,0.24,0.24,0.507,50,50,"Pelham Bay,
 New York",0.025,0.025,0.025,0.24
North Atlantic,New York,Pelham Bay,"Kemp et al. (2017), Stearns et al","foraminifera, δ13C",40.87,-73.808,-1.75,0.15,0.15,0.49,51,51,"Pelham Bay,
 New York",0.0255,0.0255,0.0255,0.15
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.49,-71.4,-0.07,0.05,0.05,1.999,16,16,"Fox Hill Marsh,
 Rhode Island",0.008,0.008,0.008,0.05
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.49,-71.4,-0.08,0.05,0.05,1.996,14,14,"Fox Hill Marsh,
 Rhode Island",0.007,0.007,0.007,0.05
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.49,-71.4,-0.11,0.05,0.05,1.987,12,12,"Fox Hill Marsh,
 Rhode Island",0.006,0.006,0.006,0.05
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.49,-71.4,-0.14,0.05,0.05,1.967,13,13,"Fox Hill Marsh,
 Rhode Island",0.0065,0.0065,0.0065,0.05
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.49,-71.4,-0.17,0.05,0.05,1.941,21,21,"Fox Hill Marsh,
 Rhode Island",0.0105,0.0105,0.0105,0.05
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.49,-71.4,-0.2,0.05,0.05,1.927,22,22,"Fox Hill Marsh,
 Rhode Island",0.011,0.011,0.011,0.05
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.49,-71.4,-0.23,0.05,0.05,1.914,28,28,"Fox Hill Marsh,
 Rhode Island",0.014,0.014,0.014,0.05
