RSL,upr,lwr,Age,SiteName,ID
0.08356634112635966,0.1572373657237735,0.011211707413241581,1.487,"Wood Island,
 Massachusetts",Local Component
0.014893061554142238,0.0881769549096488,-0.055326173748514645,1.6,"Wood Island,
 Massachusetts",Local Component
-0.01501500894646508,0.05923198451720745,-0.08792691247954676,1.669,"Wood Island,
 Massachusetts",Local Component
-0.025275959525536202,0.04874534180591208,-0.09827764096461343,1.7,"Wood Island,
 Massachusetts",Local Component
-0.04626677371060027,0.022271853712896052,-0.11379400810443269,1.875,"Wood Island,
 Massachusetts",Local Component
-0.039903722486470845,0.031052939813080844,-0.10981189621238098,1.93,"Wood Island,
 Massachusetts",Local Component
-0.033110688827660675,0.03935445319095265,-0.10663809522996803,1.963,"Wood Island,
 Massachusetts",Local Component
0.20408462040495168,0.2861586069774774,0.12255773967482878,2.005,"Sand Point,
 North Carolina",Local Component
0.19190955094326673,0.2711725685527009,0.112959502893801,1.993,"Sand Point,
 North Carolina",Local Component
0.1889234119979915,0.2675762636014709,0.11066020636662004,1.99,"Sand Point,
 North Carolina",Local Component
0.18596032442077484,0.2643279115927437,0.10837638126379685,1.987,"Sand Point,
 North Carolina",Local Component
0.17817145312537147,0.2557258700224296,0.10206513333637726,1.979,"Sand Point,
 North Carolina",Local Component
0.16679549775637909,0.24270484554242078,0.09252235907469827,1.967,"Sand Point,
 North Carolina",Local Component
0.16032984778845413,0.23555402937961586,0.08793638281301153,1.96,"Sand Point,
 North Carolina",Local Component
0.14865517633902528,0.2222951592842378,0.07684663044614348,1.947,"Sand Point,
 North Carolina",Local Component
0.13741335835647148,0.21011169348591746,0.066616545577419,1.934,"Sand Point,
 North Carolina",Local Component
0.1332048390496278,0.20587705577197538,0.06268099600639059,1.929,"Sand Point,
 North Carolina",Local Component
0.129060351320724,0.20120223378234614,0.059148754510120624,1.924,"Sand Point,
 North Carolina",Local Component
0.1241714877289205,0.1962846711631681,0.05421968585068935,1.918,"Sand Point,
 North Carolina",Local Component
0.12096347059673697,0.1928562137491047,0.05119001915591919,1.914,"Sand Point,
 North Carolina",Local Component
0.11701107760165375,0.1889472711835554,0.04834117492331536,1.909,"Sand Point,
 North Carolina",Local Component
0.1123527276904347,0.1840770989494975,0.04428271434240131,1.903,"Sand Point,
 North Carolina",Local Component
0.10854120416681957,0.17940032456560542,0.04040101679502194,1.898,"Sand Point,
 North Carolina",Local Component
0.10405189762136248,0.1754274756737652,0.03583373345144659,1.892,"Sand Point,
 North Carolina",Local Component
0.09677462109500903,0.16790549533343446,0.028616617495827907,1.882,"Sand Point,
 North Carolina",Local Component
0.08975347088041626,0.1601267827886122,0.021883036000121866,1.872,"Sand Point,
 North Carolina",Local Component
0.07970198239307771,0.15052454053576483,0.011571158729578597,1.857,"Sand Point,
 North Carolina",Local Component
0.07269715146151372,0.1431926774208287,0.004348732827954769,1.846,"Sand Point,
 North Carolina",Local Component
0.06961558792641603,0.1397916946751905,0.0011050531346613744,1.841,"Sand Point,
 North Carolina",Local Component
0.06364455559004109,0.13462719778363283,-0.0046473495820425256,1.831,"Sand Point,
 North Carolina",Local Component
0.054623646580303054,0.12615264120515401,-0.014346558613102592,1.815,"Sand Point,
 North Carolina",Local Component
0.05140984906741325,0.1226777749848173,-0.017896790868251182,1.809,"Sand Point,
 North Carolina",Local Component
0.049318542654505415,0.12081531999621085,-0.019938454477853685,1.805,"Sand Point,
 North Carolina",Local Component
0.04676203805851684,0.11785706752528856,-0.022715127932876937,1.8,"Sand Point,
 North Carolina",Local Component
0.04377875422621146,0.11527468844639845,-0.026134723762271272,1.794,"Sand Point,
 North Carolina",Local Component
0.03994447318439014,0.11171219289455521,-0.030218801954184686,1.786,"Sand Point,
 North Carolina",Local Component
0.03627411298209555,0.10822439898035534,-0.03392228721198527,1.778,"Sand Point,
 North Carolina",Local Component
0.030245417148191157,0.10256095485908298,-0.03975396093733928,1.764,"Sand Point,
 North Carolina",Local Component
0.024718728885337327,0.0970094854282765,-0.04611738790189505,1.75,"Sand Point,
 North Carolina",Local Component
0.019017216876015288,0.09127759555903385,-0.05168314901811672,1.734,"Sand Point,
 North Carolina",Local Component
0.014566259122555568,0.08606509403600164,-0.056207823552262795,1.72,"Sand Point,
 North Carolina",Local Component
0.009581242931691807,0.08137223651009946,-0.061161927375803726,1.702,"Sand Point,
 North Carolina",Local Component
0.005219565382729353,0.07702019919808983,-0.06552886441858895,1.683,"Sand Point,
 North Carolina",Local Component
0.0013243315710231476,0.07331508897313362,-0.06930242549582778,1.661,"Sand Point,
 North Carolina",Local Component
